Any;N_EXPEDIENT;NUMERO_PLACES;Nom_Barri;Codi_Barri
2018;05-2012-0130;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0550;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;07-2012-0127;0,0;EL CARMEL;37
2018;06-2012-0074;0,0;VALLCARCA I ELS PENITENTS;28
2018;06-2012-0157;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0434;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0435;0,0;LA DRETA DE L'EIXAMPLE;7
2018;03-2012-0146;0,0;EL POBLE SEC;11
2018;10-2012-0223;0,0;EL POBLENOU;68
2018;02-2012-0375;0,0;SANT ANTONI;10
2018;02-2012-0489;0,0;EL FORT PIENC;5
2018;02-2012-0490;0,0;EL FORT PIENC;5
2018;02-2012-0492;0,0;EL FORT PIENC;5
2018;02-2012-0493;0,0;EL FORT PIENC;5
2018;02-2012-0645;0,0;EL FORT PIENC;5
2018;02-2012-0488;0,0;LA DRETA DE L'EIXAMPLE;7
2018;03-2012-0179;0,0;EL POBLE SEC;11
2018;02-2012-0646;0,0;SANT ANTONI;10
2018;02-2012-0606;0,0;SANT ANTONI;10
2018;07-2012-0019;0,0;EL GUINARDÃ³;35
2018;07-2012-0020;0,0;EL GUINARDÃ³;35
2018;10-2012-0045;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;02-2012-0445;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0461;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0462;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0463;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0464;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0465;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0557;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0558;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0643;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0408;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0656;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0657;0,0;LA SAGRADA FAMÃ­LIA;6
2018;09-2012-0036;0,0;LA SAGRERA;61
2018;02-2012-0444;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0589;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0600;0,0;SANT ANTONI;10
2018;04-2012-0146;0,0;LES CORTS;19
2018;02-2012-0591;0,0;LA SAGRADA FAMÃ­LIA;6
2018;10-2012-0269;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;06-2012-0047;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0642;0,0;EL FORT PIENC;5
2018;02-2012-0466;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0467;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0468;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0509;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0658;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0659;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0660;0,0;LA SAGRADA FAMÃ­LIA;6
2018;10-2012-0118;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2012-0246;0,0;LA VILA DE GRÃ CIA;31
2018;07-2012-0135;0,0;EL CARMEL;37
2018;07-2012-0139;0,0;EL CARMEL;37
2018;02-2012-0213;0,0;EL FORT PIENC;5
2018;05-2012-0245;0,0;SANT GERVASI - GALVANY;26
2018;04-2012-0136;0,0;LES CORTS;19
2018;02-2012-0603;0,0;SANT ANTONI;10
2018;02-2012-0708;0,0;SANT ANTONI;10
2018;05-2012-0253;0,0;SANT GERVASI - GALVANY;26
2018;03-2012-0223;0,0;SANTS;18
2018;03-2012-0224;0,0;SANTS;18
2018;03-2012-0225;0,0;SANTS;18
2018;03-2012-0226;0,0;SANTS;18
2018;07-2012-0128;0,0;EL CARMEL;37
2018;07-2012-0129;0,0;EL CARMEL;37
2018;02-2012-0608;0,0;LA SAGRADA FAMÃ­LIA;6
2018;06-2012-0254;0,0;LA VILA DE GRÃ CIA;31
2018;10-2012-0280;0,0;EL POBLENOU;68
2018;02-2012-0469;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0470;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0471;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0661;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0662;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0663;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0664;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0665;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0049;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2012-0046;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2012-0041;0,0;EL POBLENOU;68
2018;10-2012-0042;0,0;EL POBLENOU;68
2018;07-2012-0130;0,0;EL CARMEL;37
2018;07-2012-0131;0,0;EL CARMEL;37
2018;07-2012-0132;0,0;EL CARMEL;37
2018;07-2012-0133;0,0;EL CARMEL;37
2018;07-2012-0134;0,0;EL CARMEL;37
2018;07-2012-0136;0,0;EL CARMEL;37
2018;07-2012-0138;0,0;EL CARMEL;37
2018;10-2012-0168;0,0;EL POBLENOU;68
2018;10-2012-0281;0,0;EL POBLENOU;68
2018;10-2012-0282;0,0;EL POBLENOU;68
2018;02-2012-0565;0,0;LA DRETA DE L'EIXAMPLE;7
2018;03-2012-0177;0,0;SANTS - BADAL;17
2018;04-2012-0130;0,0;LES CORTS;19
2018;01-2012-0163;0,0;EL RAVAL;1
2018;10-2012-0159;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2012-0670;0,0;EL FORT PIENC;5
2018;02-2012-0677;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0134;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0135;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0136;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0137;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0138;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0711;0,0;SANT ANTONI;10
2018;02-2012-0472;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0473;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0474;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0476;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0477;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0513;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;05-2012-0055;0,0;SANT GERVASI - GALVANY;26
2018;06-2012-0250;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0674;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;05-2012-0163;0,0;EL PUTXET I EL FARRÃ³;27
2018;01-2012-0186;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0185;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0187;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0188;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0189;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0190;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0191;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0192;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0193;0,0;EL BARRI GÃ²TIC;2
2018;10-2012-0238;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2012-0212;0,0;LA VILA DE GRÃ CIA;31
2018;09-2012-0153;0,0;LA SAGRERA;61
2018;01-2012-0164;0,0;EL RAVAL;1
2018;01-2012-0166;0,0;EL RAVAL;1
2018;01-2012-0167;0,0;EL RAVAL;1
2018;01-2012-0168;0,0;EL RAVAL;1
2018;01-2012-0169;0,0;EL RAVAL;1
2018;02-2012-0555;0,0;LA SAGRADA FAMÃ­LIA;6
2018;03-2012-0174;0,0;EL POBLE SEC;11
2018;02-2012-0638;0,0;LA SAGRADA FAMÃ­LIA;6
2018;03-2012-0128;0,0;EL POBLE SEC;11
2018;10-2012-0074;0,0;EL POBLENOU;68
2018;02-2012-0390;0,0;SANT ANTONI;10
2018;02-2012-0687;0,0;SANT ANTONI;10
2018;03-2012-0127;0,0;EL POBLE SEC;11
2018;10-2012-0274;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2012-0183;0,0;LA VILA DE GRÃ CIA;31
2018;10-2012-0218;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;02-2012-0289;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0291;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0292;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0293;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0294;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0296;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0297;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2012-0251;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0686;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0535;0,0;SANT ANTONI;10
2018;02-2012-0536;0,0;SANT ANTONI;10
2018;02-2012-0537;0,0;SANT ANTONI;10
2018;10-2012-0134;0,0;EL POBLENOU;68
2018;02-2012-0120;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0121;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0122;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;05-2012-0174;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0175;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0176;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0177;0,0;SANT GERVASI - GALVANY;26
2018;09-2012-0094;0,0;SANT ANDREU;60
2018;09-2012-0095;0,0;SANT ANDREU;60
2018;09-2012-0096;0,0;SANT ANDREU;60
2018;07-2012-0096;0,0;EL GUINARDÃ³;35
2018;09-2012-0154;0,0;LA SAGRERA;61
2018;02-2012-0298;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0299;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0300;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0301;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0302;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0303;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0304;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0305;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2012-0195;0,0;LA VILA DE GRÃ CIA;31
2018;08-2012-0102;0,0;PORTA;45
2018;03-2012-0088;0,0;HOSTAFRANCS;15
2018;03-2012-0090;0,0;HOSTAFRANCS;15
2018;03-2012-0091;0,0;HOSTAFRANCS;15
2018;03-2012-0092;0,0;HOSTAFRANCS;15
2018;03-2012-0093;0,0;HOSTAFRANCS;15
2018;03-2012-0094;0,0;HOSTAFRANCS;15
2018;03-2012-0095;0,0;EL POBLE SEC;11
2018;03-2012-0096;0,0;EL POBLE SEC;11
2018;07-2012-0051;0,0;EL CARMEL;37
2018;05-2012-0178;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0179;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0181;0,0;SANT GERVASI - GALVANY;26
2018;10-2012-0289;0,0;EL POBLENOU;68
2018;02-2012-0306;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0307;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-0308;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0309;0,0;LA SAGRADA FAMÃ­LIA;6
2018;10-2012-0072;0,0;EL POBLENOU;68
2018;03-2012-0083;0,0;EL POBLE SEC;11
2018;06-2012-0231;0,0;LA VILA DE GRÃ CIA;31
2018;07-2012-0090;0,0;EL BAIX GUINARDÃ³;33
2018;02-2012-0087;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0088;0,0;SANT ANTONI;10
2018;10-2012-0288;0,0;SANT MARTÃ­ DE PROVENÃ§ALS;72
2018;01-2012-0209;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0210;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0211;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0212;0,0;EL BARRI GÃ²TIC;2
2018;02-2012-0510;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0511;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0512;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0704;0,0;EL FORT PIENC;5
2018;05-2012-0182;0,0;SANT GERVASI - GALVANY;26
2018;04-2012-0030;0,0;LA MATERNITAT I SANT RAMON;20
2018;10-2012-0294;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;06-2012-0141;0,0;VALLCARCA I ELS PENITENTS;28
2018;09-2012-0120;0,0;LA SAGRERA;61
2018;09-2012-0122;0,0;LA SAGRERA;61
2018;02-2012-0371;0,0;LA SAGRADA FAMÃ­LIA;6
2018;05-2012-0158;0,0;SANT GERVASI - GALVANY;26
2018;04-2012-0152;0,0;LA MATERNITAT I SANT RAMON;20
2018;03-2012-0142;0,0;EL POBLE SEC;11
2018;02-2012-0580;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0585;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;04-2012-0048;0,0;LA MATERNITAT I SANT RAMON;20
2018;10-2012-0098;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0099;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0100;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0101;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0102;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0103;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0104;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2012-0105;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;05-2012-0224;0,0;EL PUTXET I EL FARRÃ³;27
2018;06-2012-0151;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;02-2012-0705;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;01-2012-0213;0,0;EL BARRI GÃ²TIC;2
2018;01-2012-0214;0,0;EL BARRI GÃ²TIC;2
2018;08-2012-0067;0,0;LA PROSPERITAT;52
2018;02-2012-0399;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0415;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0571;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;03-2012-0186;0,0;EL POBLE SEC;11
2018;02-2012-0582;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0053;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0054;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0058;0,0;SANT ANTONI;10
2018;06-2012-0103;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0104;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0106;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0107;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0108;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0109;0,0;LA VILA DE GRÃ CIA;31
2018;03-2012-0196;0,0;LA FONT DE LA GUATLLA;14
2018;06-2012-0208;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0601;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;10-2012-0247;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;02-2012-0613;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0184;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0185;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0186;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0187;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0194;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2012-0106;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;02-2012-0319;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0320;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0321;0,0;LA SAGRADA FAMÃ­LIA;6
2018;06-2012-0139;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;02-2012-0616;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0617;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2012-0231;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;06-2012-0263;0,0;LA VILA DE GRÃ CIA;31
2018;05-2012-0250;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0712;0,0;SANT ANTONI;10
2018;02-2012-0583;0,0;LA DRETA DE L'EIXAMPLE;7
2018;03-2012-0075;0,0;EL POBLE SEC;11
2018;02-2012-0151;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;05-2012-0113;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0114;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0115;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0171;0,0;SANT GERVASI - GALVANY;26
2018;06-2012-0110;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0394;0,0;LA SAGRADA FAMÃ­LIA;6
2018;03-2012-0133;0,0;EL POBLE SEC;11
2018;10-2012-0172;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;02-2012-0561;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;03-2012-0200;0,0;SANTS;18
2018;02-2012-0074;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0076;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0195;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0196;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0197;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0198;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0199;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0200;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0201;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0202;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0203;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0204;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0344;0,0;EL FORT PIENC;5
2018;06-2012-0227;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0615;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;03-2012-0194;0,0;EL POBLE SEC;11
2018;10-2012-0221;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2012-0421;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0487;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0247;0,0;SANT ANTONI;10
2018;02-2012-0248;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0258;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0259;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2012-0028;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0029;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0030;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0031;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0109;0,0;EL FORT PIENC;5
2018;02-2012-0491;0,0;EL FORT PIENC;5
2018;02-2012-0494;0,0;LA SAGRADA FAMÃ­LIA;6
2018;06-2012-0178;0,0;LA VILA DE GRÃ CIA;31
2018;06-2012-0179;0,0;LA VILA DE GRÃ CIA;31
2018;05-2012-0201;0,0;EL PUTXET I EL FARRÃ³;27
2018;05-2012-0190;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0191;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0192;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0193;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0194;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0195;0,0;SANT GERVASI - GALVANY;26
2018;06-2012-0087;0,0;LA VILA DE GRÃ CIA;31
2018;07-2012-0082;0,0;CAN BARÃ³;34
2018;02-2012-0423;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0424;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2012-0255;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0205;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;06-2012-0128;0,0;LA VILA DE GRÃ CIA;31
2018;03-2012-0181;0,0;EL POBLE SEC;11
2018;05-2012-0187;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0631;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0634;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2012-0184;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2012-0502;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2012-0219;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0669;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0323;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0324;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0325;0,0;LA SAGRADA FAMÃ­LIA;6
2018;10-2012-0230;0,0;EL POBLENOU;68
2018;02-2012-0453;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0455;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0458;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0438;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;03-2012-0157;0,0;LA BORDETA;16
2018;03-2012-0158;0,0;LA BORDETA;16
2018;02-2012-0168;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2012-0169;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;05-2012-0100;0,0;SANT GERVASI - GALVANY;26
2018;05-2012-0101;0,0;SANT GERVASI - GALVANY;26
2018;06-2012-0243;0,0;LA VILA DE GRÃ CIA;31
2018;05-2012-0247;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0514;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0366;0,0;LA SAGRADA FAMÃ­LIA;6
2018;09-2012-0156;0,0;SANT ANDREU;60
2018;02-2012-0526;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;10-2012-0267;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;06-2012-0222;0,0;LA VILA DE GRÃ CIA;31
2018;10-2012-0279;0,0;EL POBLENOU;68
2018;02-2012-0605;0,0;SANT ANTONI;10
2018;06-2012-0225;0,0;LA VILA DE GRÃ CIA;31
2018;01-2012-0158;0,0;EL BARRI GÃ²TIC;2
2018;02-2012-0641;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;05-2012-0236;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0651;0,0;SANT ANTONI;10
2018;10-2012-0199;0,0;EL POBLENOU;68
2018;10-2012-0200;0,0;EL POBLENOU;68
2018;06-2012-0232;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0653;0,0;LA SAGRADA FAMÃ­LIA;6
2018;05-2012-0131;0,0;SANT GERVASI - GALVANY;26
2018;03-2012-0159;0,0;LA BORDETA;16
2018;02-2012-0370;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2012-0039;0,0;EL CLOT;65
2018;10-2012-0040;0,0;EL CLOT;65
2018;05-2012-0102;0,0;SANT GERVASI - GALVANY;26
2018;02-2012-0345;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0348;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0350;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0351;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0352;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0573;0,0;EL FORT PIENC;5
2018;02-2012-0627;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-0515;0,0;SANT ANTONI;10
2018;02-2012-0612;0,0;LA DRETA DE L'EIXAMPLE;7
2018;07-2012-0137;0,0;EL CARMEL;37
2018;01-2012-0317;0,0;EL BARRI GÃ²TIC;2
2018;02-2012-0575;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2012-0083;0,0;LA VILA DE GRÃ CIA;31
2018;03-2012-0040;0,0;EL POBLE SEC;11
2018;06-2012-0046;0,0;LA VILA DE GRÃ CIA;31
2018;02-2012-0448;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0449;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0450;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0451;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2012-0452;0,0;LA SAGRADA FAMÃ­LIA;6
2018;05-2012-0132;0,0;SANT GERVASI - GALVANY;26
2018;03-2012-0166;0,0;HOSTAFRANCS;15
2018;03-2012-0167;0,0;HOSTAFRANCS;15
2018;03-2012-0168;0,0;HOSTAFRANCS;15
2018;08-2012-0029;0,0;VILAPICINA I LA TORRE LLOBETA;44
2018;02-2012-0655;0,0;LA SAGRADA FAMÃ­LIA;6
2018;05-2012-0361;0,0;EL PUTXET I EL FARRÃ³;27
2018;02-2012-1239;0,0;SANT ANTONI;10
2018;10-2012-0516;0,0;EL POBLENOU;68
2018;02-2012-1518;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2012-1519;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-1083;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2012-1084;0,0;LA DRETA DE L'EIXAMPLE;7
