Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,19175
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,20782
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,21847
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,20833
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,22277
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,24732
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,29749
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,23073
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,22957
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,21364
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,24531
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,23473
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,22785
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,21960
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,22133
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,24066
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,22292
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,20252
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,22051
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,19545
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,19596
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,21849
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,21334
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,22602
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,21159
2022,10,Sant Martí,65,el Clot,26,24087
2022,10,Sant Martí,65,el Clot,27,22136
2022,10,Sant Martí,65,el Clot,28,20935
2022,10,Sant Martí,65,el Clot,29,20668
2022,10,Sant Martí,65,el Clot,30,20814
2022,10,Sant Martí,65,el Clot,31,21391
2022,10,Sant Martí,65,el Clot,32,23883
2022,10,Sant Martí,65,el Clot,33,24747
2022,10,Sant Martí,65,el Clot,34,20664
2022,10,Sant Martí,65,el Clot,35,23849
2022,10,Sant Martí,65,el Clot,36,24704
2022,10,Sant Martí,65,el Clot,37,16553
2022,10,Sant Martí,65,el Clot,38,22572
2022,10,Sant Martí,65,el Clot,39,20269
2022,10,Sant Martí,65,el Clot,40,21370
2022,10,Sant Martí,65,el Clot,41,22314
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,19894
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,22970
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,22907
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,25743
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,25210
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,24891
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,26834
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,23225
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,24829
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,25429
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,36589
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,43365
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,33711
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,38321
2022,10,Sant Martí,68,el Poblenou,56,21716
2022,10,Sant Martí,68,el Poblenou,57,20915
2022,10,Sant Martí,68,el Poblenou,58,20724
2022,10,Sant Martí,68,el Poblenou,59,25824
2022,10,Sant Martí,68,el Poblenou,60,21788
2022,10,Sant Martí,68,el Poblenou,61,25562
2022,10,Sant Martí,68,el Poblenou,62,25865
2022,10,Sant Martí,68,el Poblenou,63,24791
2022,10,Sant Martí,68,el Poblenou,64,25599
2022,10,Sant Martí,68,el Poblenou,65,24501
2022,10,Sant Martí,68,el Poblenou,66,25017
2022,10,Sant Martí,68,el Poblenou,67,33246
2022,10,Sant Martí,68,el Poblenou,68,27299
2022,10,Sant Martí,68,el Poblenou,69,28727
2022,10,Sant Martí,68,el Poblenou,70,22579
2022,10,Sant Martí,68,el Poblenou,71,25650
2022,10,Sant Martí,68,el Poblenou,72,24115
2022,10,Sant Martí,68,el Poblenou,73,20321
2022,10,Sant Martí,68,el Poblenou,74,21205
2022,10,Sant Martí,68,el Poblenou,75,21575
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,25756
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,30302
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,31377
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,25312
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,39237
2022,10,Sant Martí,70,el Besòs i el Maresme,81,16051
2022,10,Sant Martí,70,el Besòs i el Maresme,82,9306
2022,10,Sant Martí,70,el Besòs i el Maresme,83,8411
2022,10,Sant Martí,70,el Besòs i el Maresme,84,11274
2022,10,Sant Martí,70,el Besòs i el Maresme,85,10446
2022,10,Sant Martí,70,el Besòs i el Maresme,86,12540
2022,10,Sant Martí,70,el Besòs i el Maresme,87,12213
2022,10,Sant Martí,70,el Besòs i el Maresme,88,17836
2022,10,Sant Martí,70,el Besòs i el Maresme,89,12464
2022,10,Sant Martí,70,el Besòs i el Maresme,90,14414
2022,10,Sant Martí,70,el Besòs i el Maresme,91,16492
2022,10,Sant Martí,70,el Besòs i el Maresme,92,19970
2022,10,Sant Martí,70,el Besòs i el Maresme,93,21559
2022,10,Sant Martí,71,Provençals del Poblenou,94,23521
2022,10,Sant Martí,71,Provençals del Poblenou,95,18586
2022,10,Sant Martí,71,Provençals del Poblenou,96,24881
2022,10,Sant Martí,71,Provençals del Poblenou,97,25414
2022,10,Sant Martí,71,Provençals del Poblenou,98,22994
2022,10,Sant Martí,71,Provençals del Poblenou,99,15358
2022,10,Sant Martí,71,Provençals del Poblenou,100,17979
2022,10,Sant Martí,71,Provençals del Poblenou,101,18795
2022,10,Sant Martí,71,Provençals del Poblenou,102,17415
2022,10,Sant Martí,71,Provençals del Poblenou,103,19529
2022,10,Sant Martí,71,Provençals del Poblenou,104,22536
2022,10,Sant Martí,72,Sant Martí de Provençals,105,20175
2022,10,Sant Martí,72,Sant Martí de Provençals,106,19622
2022,10,Sant Martí,72,Sant Martí de Provençals,107,24372
2022,10,Sant Martí,72,Sant Martí de Provençals,108,19016
2022,10,Sant Martí,72,Sant Martí de Provençals,109,17651
2022,10,Sant Martí,72,Sant Martí de Provençals,110,17443
2022,10,Sant Martí,72,Sant Martí de Provençals,111,18872
2022,10,Sant Martí,72,Sant Martí de Provençals,112,23304
2022,10,Sant Martí,72,Sant Martí de Provençals,113,18774
2022,10,Sant Martí,72,Sant Martí de Provençals,114,15383
2022,10,Sant Martí,72,Sant Martí de Provençals,115,17005
2022,10,Sant Martí,72,Sant Martí de Provençals,116,16518
2022,10,Sant Martí,72,Sant Martí de Provençals,117,18306
2022,10,Sant Martí,72,Sant Martí de Provençals,118,23447
2022,10,Sant Martí,72,Sant Martí de Provençals,119,16371
2022,10,Sant Martí,72,Sant Martí de Provençals,120,17387
2022,10,Sant Martí,72,Sant Martí de Provençals,121,16923
2022,10,Sant Martí,72,Sant Martí de Provençals,122,21756
2022,10,Sant Martí,73,la Verneda i la Pau,123,19241
2022,10,Sant Martí,73,la Verneda i la Pau,124,19857
2022,10,Sant Martí,73,la Verneda i la Pau,125,17171
2022,10,Sant Martí,73,la Verneda i la Pau,126,18697
2022,10,Sant Martí,73,la Verneda i la Pau,127,20440
2022,10,Sant Martí,73,la Verneda i la Pau,128,20793
2022,10,Sant Martí,73,la Verneda i la Pau,129,20354
2022,10,Sant Martí,73,la Verneda i la Pau,130,19107
2022,10,Sant Martí,73,la Verneda i la Pau,131,22828
2022,10,Sant Martí,73,la Verneda i la Pau,132,16611
2022,10,Sant Martí,73,la Verneda i la Pau,133,16198
2022,10,Sant Martí,73,la Verneda i la Pau,134,16332
2022,10,Sant Martí,73,la Verneda i la Pau,135,16776
2022,10,Sant Martí,73,la Verneda i la Pau,136,16585
2022,10,Sant Martí,73,la Verneda i la Pau,137,14903
2022,10,Sant Martí,73,la Verneda i la Pau,138,12765
2022,10,Sant Martí,73,la Verneda i la Pau,139,14602
2022,10,Sant Martí,73,la Verneda i la Pau,140,14617
2022,10,Sant Martí,73,la Verneda i la Pau,141,15149
2022,10,Sant Martí,73,la Verneda i la Pau,142,14059
2022,10,Sant Martí,73,la Verneda i la Pau,143,15366
2022,10,Sant Martí,65,el Clot,234,20545
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,17770
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,18651
2022,10,Sant Martí,71,Provençals del Poblenou,237,16521
