"ID_BCN","ID_PRINCIP","N_PRINCIP","ID_SECTOR","N_SECTOR","ID_GRUPACT","N_GRUPACT","ID_ACT","N_ACT","N_LOCAL","SN_CARRER","SN_MERCAT","ID_MERCAT","N_MERCAT","SN_GALERIA","N_GALERIA","SN_CCOMERC","ID_CCOMERC","N_CCOMERC","N_CARRER","NUM_POLICI","REF_CAD","DATA","Codi_Barri","Nom_Barri","Codi_Districte","N_DISTRI","N_EIX","SN_EIX","SEC_CENS","Y_UTM_ETRS","X_UTM_ETRS","LATITUD","LONGITUD"
16506,0,"Sense activitat",22,"Locals buits en lloguer",222,"-",222,"-","SN",1,0,0," ",0," ",0,"0"," ","CRISTOBAL DE MOURA",0,"3749409DF3834H",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10094,4584724.555,433690.972,41.411336,2.20661
16508,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","XIFRE",0,"1649901DF3814H",2016-06-23,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10013,4584725.254,431523.091,41.41116,2.180674
16509,1,"Actiu",3,"Altres",17,"Altres",17006,"Activitats de la construcció","ESFOINSTAL",1,0,0," ",0," ",0,"0"," ","CLOT",135,"2249711DF3824G",2016-06-30,65,"el Clot",10,"Sant Martí","EL Clot",1,10026,4584725.274,432258.632,41.411223,2.189474
15187,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1001,"Begudes","VINALIUM",1,0,0," ",0," ",0,"0"," ","SEQUIA COMTAL",15,"2245103DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584396.115,432088.672,41.408244,2.187477
15188,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1000,"Resta alimentació","BONPREU",1,0,0," ",0," ",0,"0"," ","DOS DE MAIG",248,"1646929DF3814F",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10015,4584396.971,431530.654,41.408204,2.180801
15189,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","CLOT 76 VERMUTS I COCKTAILS",1,0,0," ",0," ",0,"0"," ","CLOT",76,"2245514DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584397.284,432176.221,41.408262,2.188524
15190,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","SEQUIA COMTAL",0,"2246215DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584397.448,432117.768,41.408258,2.187825
15191,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","BILBAO",0,"2845311DF3824F",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10098,4584397.677,432771.123,41.408315,2.195641
15192,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","PORYL COSMETICO S.L.",1,0,0," ",0," ",0,"0"," ","MALLORCA",530,"1745907DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10016,4584398.015,431626.45,41.408222,2.181947
15193,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BAR RESTAURANT OLIVA",1,0,0," ",0," ",0,"0"," ","SEQUIA COMTAL",15,"2245103DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584398.282,432083.816,41.408263,2.187419
15194,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3004,"Parament ferreteria","MERCABOMBA",1,0,0," ",0," ",0,"0"," ","INDEPENDENCIA",289,"1745915DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10016,4584398.317,431677.94,41.408229,2.182563
15195,1,"Actiu",2,"Serveis",13,"Reparacions (Electrodomèstics i automòbils)",13000,"Reparacions (Electrodomèstics i automòbils)","TALLER REPARACIO BICICLETES",1,0,0," ",0," ",0,"0"," ","G.V. CORTS CATALANES",930,"2845302DF3824F",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10098,4584398.439,432661.165,41.408313,2.194326
15196,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","RB POBLENOU",0,"2445907DF3824E",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10037,4584399.057,432422.919,41.408298,2.191476
15197,1,"Actiu",2,"Serveis",16,"Altres",16005,"Agències de viatge","VIAJES SONYSOL",1,0,0," ",0," ",0,"0"," ","VALENCIA",586,"1945309DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10017,4584399.241,431819.618,41.408249,2.184258
15198,1,"Actiu",2,"Serveis",16,"Altres",16006,"Perruqueries","OLYAN",1,0,0," ",0," ",0,"0"," ","CLOT",82,"2245504DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584399.495,432222.075,41.408286,2.189073
15199,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3002,"Material equipament llar","SN",1,0,0," ",0," ",0,"0"," ","SEQUIA COMTAL",17,"2245102DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584399.515,432080.408,41.408274,2.187378
15200,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1000,"Resta alimentació","SUPERMERCAT CLIC",1,0,0," ",0," ",0,"0"," ","VALENCIA",571,"1846812DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10017,4584399.622,431786.297,41.40825,2.183859
15201,0,"Sense activitat",22,"Locals buits en lloguer",222,"-",222,"-","SN",1,0,0," ",0," ",0,"0"," ","VENEÇUELA",0,"3746101DF3834F",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10094,4584399.831,433589.732,41.408403,2.205434
15202,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3000,"Aparells domèstics","ELECTRODOMESTICS VALENCIA",1,0,0," ",0," ",0,"0"," ","VALENCIA",588,"1945310DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10017,4584400.439,431846.083,41.408262,2.184575
15203,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","DI LORENZO",1,0,0," ",0," ",0,"0"," ","PG GARCIA FARIA",87,"4746501DF3844F",2016-09-09,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10080,4584400.591,434699.08,41.4085,2.218706
15204,1,"Actiu",3,"Altres",17,"Altres",17006,"Activitats de la construcció","DASER",1,0,0," ",0," ",0,"0"," ","CORUNYA",31,"1945811DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10018,4584400.771,431872.194,41.408267,2.184887
15205,1,"Actiu",2,"Serveis",16,"Altres",16004,"Serveis a les empreses i oficines","INDUPLAST",1,0,0," ",0," ",0,"0"," ","CORUNYA",14,"2046823DF3824E",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10018,4584401.171,431908.771,41.408274,2.185324
15206,1,"Actiu",2,"Serveis",16,"Altres",16110,"Arranjaments","TROSSETS",1,0,0," ",0," ",0,"0"," ","MALLORCA",532,"1745908DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10016,4584401.502,431629.79,41.408253,2.181987
15207,0,"Sense activitat",5,"En reforma",555,"-",555,"-","SN",1,0,0," ",0," ",0,"0"," ","ROSSEND NOBAS",0,"2345411DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584401.615,432237.636,41.408306,2.189259
15208,1,"Actiu",1,"Comerç al detall",5,"Oci i cultura",5000,"Informàtica","BAZARIA.ES",1,0,0," ",0," ",0,"0"," ","SEQUIA COMTAL",4,"2246215DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584401.906,432107.751,41.408298,2.187705
15209,2,"Sense informació",4,"Sense informació",444,"-",444,"-","BODY HUNTER",1,0,0," ",0," ",0,"0"," ","G.V. CORTS CATALANES",0,"2845303DF3824F",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10098,4584402.143,432665.179,41.408347,2.194373
15210,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","A RUTA GALLEGA",1,0,0," ",0," ",0,"0"," ","CLOT",78,"2245515DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584402.414,432176.942,41.408308,2.188532
15211,1,"Actiu",3,"Altres",17,"Altres",17005,"Activitats industrials","BONA PASTA",1,0,0," ",0," ",0,"0"," ","INDEPENDENCIA",278,"1846801DF3814F",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10017,4584402.516,431724.734,41.408271,2.183123
15212,1,"Actiu",2,"Serveis",16,"Altres",16112,"Altres","CRISTALERIA EL CLOT",1,0,0," ",0," ",0,"0"," ","ROSSEND NOBAS",17,"2245503DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584402.925,432225.526,41.408317,2.189114
15213,2,"Sense informació",4,"Sense informació",444,"-",444,"-","LITUANIA ART",1,0,0," ",0," ",0,"0"," ","VALENCIA",0,"1846811DF3814F",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10017,4584404.112,431791.178,41.408291,2.183917
15617,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","AV DIAGONAL",0,"4147403DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10236,4584515.134,433929.787,41.409469,2.20949
15618,1,"Actiu",2,"Serveis",12,"Manteniment, neteja i producció",12000,"Manteniment, neteja i similars","PINTALUBA",1,0,0," ",0," ",0,"0"," ","MONTURIOL",1,"2647812DF3824F",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10036,4584515.641,432570.52,41.409361,2.193228
15619,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3002,"Material equipament llar","LA KAMA",1,0,0," ",0," ",0,"0"," ","MALLORCA",558,"1847702DF3814F",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10014,4584515.642,431747.09,41.409291,2.183377
15620,1,"Actiu",2,"Serveis",16,"Altres",16006,"Perruqueries","PERRUQUERIA MAR",1,0,0," ",0," ",0,"0"," ","AV DIAGONAL",62,"4147406DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10236,4584516.001,434018.114,41.409484,2.210547
15621,1,"Actiu",2,"Serveis",13,"Reparacions (Electrodomèstics i automòbils)",13000,"Reparacions (Electrodomèstics i automòbils)","TALLERES VILA OLIMPICA",1,0,0," ",0," ",0,"0"," ","BOLIVIA",210,"3246503DF3834E",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10100,4584516.049,433131.494,41.409411,2.19994
15622,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","SANT JOAN DE MALTA",0,"2547910DF3824F",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10032,4584516.097,432458.289,41.409356,2.191886
15623,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1001,"Begudes","VINACOTECA",1,0,0," ",0," ",0,"0"," ","VALENCIA",595,"1947534DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10019,4584516.164,431903.356,41.409309,2.185247
15624,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BODEGA DEL TAST",1,0,0," ",0," ",0,"0"," ","CLOT",89,"2247807DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584516.56,432188.717,41.409337,2.188661
15625,1,"Actiu",2,"Serveis",16,"Altres",16110,"Arranjaments","LA GALAXIA DE LAS LLAVES",1,0,0," ",0," ",0,"0"," ","DOS DE MAIG",274,"1547827DF3814F",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10012,4584516.692,431406.819,41.409272,2.179306
15626,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","ARAGO",0,"2247817DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584516.749,432155.427,41.409336,2.188262
15627,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1005,"Ous i aus","POLLOS PLANES",1,0,0," ",0," ",0,"0"," ","ROGENT",40,"1947538DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10019,4584517.045,431858.582,41.409314,2.184711
15628,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","PROVENÇA",0,"1547816DF3814F",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10012,4584517.539,431534.582,41.40929,2.180835
15629,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3004,"Parament ferreteria","FERRETERIA LA CHISPA",1,0,0," ",0," ",0,"0"," ","CLOT",93,"2247806DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10039,4584517.83,432195.821,41.409349,2.188745
15630,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3004,"Parament ferreteria","GUERIN",1,0,0," ",0," ",0,"0"," ","BAC DE RODA",129,"3246509DF3834E",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10100,4584518.114,433231.754,41.409438,2.201139
15631,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2002,"Farmàcies","FARMACIA LDA C. ROMERO GISBERT",1,0,0," ",0," ",0,"0"," ","ESPRONCEDA",191,"3145811DF3834E",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10100,4584518.298,433053.625,41.409425,2.199008
15632,1,"Actiu",3,"Altres",17,"Altres",17006,"Activitats de la construcció","CONSTRUCCIONES LOPEZ",1,0,0," ",0," ",0,"0"," ","PERE IV",352,"3547704DF3834F",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10095,4584518.334,433379.154,41.409453,2.202902
15633,1,"Actiu",3,"Altres",17,"Altres",17006,"Activitats de la construcció","EJ REFORMES",1,0,0," ",0," ",0,"0"," ","AV DIAGONAL",62,"4147406DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10236,4584518.633,434010.718,41.409507,2.210458
15634,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","SANT JOAN DE MALTA",0,"2547911DF3824F",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10032,4584518.812,432454.843,41.40938,2.191844
15635,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","SWING",1,0,0," ",0," ",0,"0"," ","MALLORCA",560,"1847703DF3814F",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10014,4584519.517,431750.658,41.409327,2.18342
15636,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","VENEÇUELA",0,"3547782DF3834F",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10095,4584519.603,433651.072,41.409487,2.206155
15637,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3003,"Mobles i articles fusta i metall","MUEBLES A MEDIDA",1,0,0," ",0," ",0,"0"," ","VALENCIA",604,"2047704DF3824E",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10025,4584519.714,431942.524,41.409345,2.185715
15638,1,"Actiu",2,"Serveis",11,"Finances i assegurances",11000,"Finances i assegurances","CAIXABANK",1,0,0," ",0," ",0,"0"," ","ROGENT",31,"1847718DF3814F",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10014,4584519.756,431820.888,41.409335,2.18426
15639,1,"Actiu",2,"Serveis",16,"Altres",16111,"Serveis Socials","SISFA",1,0,0," ",0," ",0,"0"," ","G.V. CORTS CATALANES",954,"2947918DF3824H",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10099,4584519.812,432787.052,41.409417,2.195818
15640,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2002,"Farmàcies","FARMACIA PLANA MENDO",1,0,0," ",0," ",0,"0"," ","CLOT",114,"2346312DF3824E",2016-07-01,65,"el Clot",10,"Sant Martí","EL Clot",1,10038,4584520.018,432214.99,41.40937,2.188974
15641,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","DEMOCRTACIA",0,"2647807DF3824F",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10036,4584520.152,432534.451,41.409399,2.192796
15642,0,"Sense activitat",22,"Locals buits en lloguer",222,"-",222,"-","SN",1,0,0," ",0," ",0,"0"," ","MALLORCA",0,"1747815DF3814F",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10015,4584520.248,431698.799,41.409329,2.182799
15643,1,"Actiu",2,"Serveis",16,"Altres",16001,"Activitats de transport i emmagatzematge","LENZ INSTRUMENTS",1,0,0," ",0," ",0,"0"," ","VENEÇUELA",31,"3547782DF3834F",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10095,4584520.665,433669.241,41.409498,2.206372
16048,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BAR EL RACO",1,0,0," ",0," ",0,"0"," ","MALLORCA",561,"1848609DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10020,4584624.866,431823.932,41.410282,2.184284
16049,1,"Actiu",2,"Serveis",16,"Altres",16006,"Perruqueries","PERRUQUERIA CUBELLS",1,0,0," ",0," ",0,"0"," ","JOSEP POLA",45,"4147411DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10235,4584625.117,434218.35,41.410483,2.21293
16050,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","TIMESBURG",1,0,0," ",0," ",0,"0"," ","INDEPENDENCIA",330,"1648801DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10012,4584625.503,431498.031,41.41026,2.180385
16051,1,"Actiu",3,"Altres",17,"Altres",17006,"Activitats de la construcció","ELECTRO INRO",1,0,0," ",0," ",0,"0"," ","MONTURIOL",31,"2548104DF3824H",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10032,4584625.655,432469.245,41.410343,2.192004
16052,0,"Sense activitat",5,"En reforma",555,"-",555,"-","SN",1,0,0," ",0," ",0,"0"," ","AV DIAGONAL",0,"4147410DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10235,4584625.779,434214.223,41.410489,2.212881
16053,1,"Actiu",2,"Serveis",15,"Sanitat i assistència",15000,"Sanitat i assistència","EQUIP DE NEUROREHABILITACIO I SALUT BARCELONA",1,0,0," ",0," ",0,"0"," ","PL JOSEP ROVIRA",7,"2748315DF3824H",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10035,4584626.193,432740.709,41.410371,2.195252
16054,1,"Actiu",2,"Serveis",13,"Reparacions (Electrodomèstics i automòbils)",13000,"Reparacions (Electrodomèstics i automòbils)","TALLERS COPAL",1,0,0," ",0," ",0,"0"," ","XIFRE",66,"1748325DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10013,4584626.423,431617.894,41.410278,2.181819
16055,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","RESTAURANT BRASERIA SIBERIUS",1,0,0," ",0," ",0,"0"," ","SIBELIUS",5,"1947515DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10019,4584626.433,431958.74,41.410307,2.185897
16056,1,"Actiu",2,"Serveis",16,"Altres",16006,"Perruqueries","PERRUQUERIA MARC",1,0,0," ",0," ",0,"0"," ","JOSEP POLA",41,"4147412DF3844G",2016-09-07,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",,0,10235,4584626.444,434251.011,41.410498,2.213321
16057,1,"Actiu",2,"Serveis",13,"Reparacions (Electrodomèstics i automòbils)",13000,"Reparacions (Electrodomèstics i automòbils)","UROS",1,0,0," ",0," ",0,"0"," ","DOS DE MAIG",284,"1448810DF3814G",2016-06-23,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10011,4584626.507,431374.137,41.410258,2.178903
16058,1,"Actiu",2,"Serveis",16,"Altres",16112,"Altres","FUSTERIA MUÑOZ",1,0,0," ",0," ",0,"0"," ","PROVENÇA",583,"1748320DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10013,4584626.549,431653.744,41.410282,2.182248
16059,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BAR RESTAURANT NURIASKA",1,0,0," ",0," ",0,"0"," ","MALLORCA",586,"1947507DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10019,4584626.915,431859.843,41.410303,2.184714
16060,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","WOK RONDA",1,0,0," ",0," ",0,"0"," ","BOLIVIA",203,"3349503DF3834G",2016-09-07,71,"Provençals del Poblenou",10,"Sant Martí",,0,10101,4584627.368,433184.5,41.410418,2.200561
16061,2,"Sense informació",4,"Sense informació",444,"-",444,"-","MV ESTILISTES",1,0,0," ",0," ",0,"0"," ","BILBAO",0,"2647422DF3824H",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10036,4584627.56,432567.261,41.410369,2.193177
16062,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","EL CRIOLLO",1,0,0," ",0," ",0,"0"," ","XIFRE",69,"1648819DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10012,4584627.736,431593.737,41.410288,2.18153
16063,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3003,"Mobles i articles fusta i metall","QUADRES I MARCS FIOL",1,0,0," ",0," ",0,"0"," ","ROGENT",86,"1848619DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10020,4584628.042,431739.682,41.410303,2.183276
16064,2,"Sense informació",4,"Sense informació",444,"-",444,"-","SN",1,0,0," ",0," ",0,"0"," ","PUIGGENER",0,"2148708DF3824G",2016-06-30,65,"el Clot",10,"Sant Martí","EL Clot",1,10026,4584628.576,432129.898,41.410341,2.187944
16065,1,"Actiu",2,"Serveis",13,"Reparacions (Electrodomèstics i automòbils)",13000,"Reparacions (Electrodomèstics i automòbils)","AUTO ARLET",1,0,0," ",0," ",0,"0"," ","BAC DE RODA",145,"3147504DF3834G",2016-07-04,71,"Provençals del Poblenou",10,"Sant Martí",,0,10100,4584628.655,433119.545,41.410425,2.199784
16066,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1006,"Pa, pastisseria i làctics","TUTTI FRUTI",1,0,0," ",0," ",0,"0"," ","MALLORCA",561,"1848609DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10020,4584628.959,431828.186,41.410319,2.184335
16067,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","FLIS FLAS",1,0,0," ",0," ",0,"0"," ","PROVENÇA",596,"1847303DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10014,4584629.112,431690.585,41.410309,2.182688
16068,1,"Actiu",2,"Serveis",16,"Altres",16112,"Altres","AMADEU JUANALS",1,0,0," ",0," ",0,"0"," ","PROVENÇA",585,"1748319DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10013,4584629.698,431657.497,41.410311,2.182293
16069,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1003,"Fruites i verdures","FRUITES I VERDURES CLOT DE LA MEL",1,0,0," ",0," ",0,"0"," ","BILBAO",180,"2748312DF3824H",2016-07-04,65,"el Clot",10,"Sant Martí",,0,10035,4584630.185,432629.034,41.410397,2.193916
16070,1,"Actiu",1,"Comerç al detall",7,"Altres",7004,"Souvenirs i basars","BAZAR XINES",1,0,0," ",0," ",0,"0"," ","AV MERIDIANA",141,"2048606DF3824G",2016-06-29,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10025,4584630.391,432013.682,41.410348,2.186554
16071,1,"Actiu",1,"Comerç al detall",7,"Altres",7004,"Souvenirs i basars","BAZAR XINES",1,0,0," ",0," ",0,"0"," ","AV MERIDIANA",141,"2048606DF3824G",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10025,4584631.429,431990.766,41.410355,2.186279
16072,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","JOIEIRIA TECU",1,0,0," ",0," ",0,"0"," ","PROVENÇA",598,"1847304DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10014,4584631.818,431715.353,41.410335,2.182984
16510,1,"Actiu",2,"Serveis",11,"Finances i assegurances",11000,"Finances i assegurances","BBVA",1,0,0," ",0," ",0,"0"," ","ROGENT",114,"1749913DF3814H",2016-06-27,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10021,4584725.324,431649.789,41.411172,2.18219
16511,1,"Actiu",2,"Serveis",15,"Sanitat i assistència",15000,"Sanitat i assistència","CENTRE MEDIC I DENTAL GUAYAQUIL",1,0,0," ",0," ",0,"0"," ","VALENCIA",632,"2249703DF3824G",2016-06-30,65,"el Clot",10,"Sant Martí","EL Clot",1,10026,4584725.36,432150.57,41.411214,2.188181
16512,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2002,"Farmàcies","FARMACIA ANA MARIA MACIA",1,0,0," ",0," ",0,"0"," ","MALLORCA",589,"1949810DF3814H",2016-06-28,64,"el Camp de l'Arpa del Clot",10,"Sant Martí","EL Clot",1,10023,4584725.428,431926.716,41.411196,2.185503
16513,1,"Actiu",1,"Comerç al detall",7,"Altres",7003,"Optiques i fotografia","OPTIQUES TUTUSAUS",1,0,0," ",0," ",0,"0"," ","CORSEGA",671,"1349721DF3814G",2016-06-22,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",,0,10009,4584725.84,431348.619,41.411151,2.178586
